date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:54:53	2859/2859	---MCZ	200	added ('OK')	text/css	etag:W/%226405b5f7-b2b%22	https://themewagon.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.7.4	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/contact-form-7/includes/css/styles4999.css	(from https://themewagon.com/themes/industro/)
03:54:53	98/98	---MCZ	200	added ('OK')	text/css	etag:W/%22608e652c-62%22	https://themewagon.com/wp-content/plugins/woo-custom-related-products/public/css/woo-custom-related-products-public.css	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woo-custom-related-products/public/css/woo-custom-related-products-public.css	(from https://themewagon.com/themes/industro/)
03:54:54	28133/28133	---MCZ	200	added ('OK')	text/css	etag:W/%2263b24ed7-6de5%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/css/front.css?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/css/front9e1e.css	(from https://themewagon.com/themes/industro/)
03:54:54	3986/3986	---M--	200	added ('OK')	image/png	etag:%22634f9b8c-f92%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/img/delete.png	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/img/delete.png	(from https://themewagon.com/themes/industro/)
03:54:54	10141/10141	---MCZ	200	added ('OK')	text/css	etag:W/%2263b24ed7-279d%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen.min.css?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen.min9e1e.css	(from https://themewagon.com/themes/industro/)
03:54:54	1977/1977	---MCZ	200	added ('OK')	text/css	etag:W/%22608e652c-7b9%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/third-party/modal-box/modal-box.css?ver=2.2.9	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/third-party/modal-box/modal-boxde92.css	(from https://themewagon.com/themes/industro/)
03:54:55	4267/4267	---MCZ	200	added ('OK')	text/css	etag:W/%22608e652c-10ab%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/css/fv.css?ver=2.2.9	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/css/fvde92.css	(from https://themewagon.com/themes/industro/)
03:54:55	9043/9043	---MCZ	200	added ('OK')	text/css	etag:W/%22608e652c-2353%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/third-party/tooltipster/css/tooltipster.css?ver=2.2.9	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/third-party/tooltipster/css/tooltipsterde92.css	(from https://themewagon.com/themes/industro/)
03:54:55	8003/8003	---MCZ	200	added ('OK')	text/css	etag:W/%22608e652c-1f43%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/css/woodiscuz-frontend.css?ver=2.2.9	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/css/woodiscuz-frontendde92.css	(from https://themewagon.com/themes/industro/)
03:54:55	929/929	---MCZ	200	added ('OK')	text/css	etag:W/%22634f9ac5-3a1%22	https://themewagon.com/wp-content/plugins/if-menu/assets/if-menu-site.css?ver=6.1.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/if-menu/assets/if-menu-site6a4d.css	(from https://themewagon.com/themes/industro/)
03:54:55	5984/5984	---MCZ	200	added ('OK')	text/css	etag:W/%22634f9b79-1760%22	https://themewagon.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-styles.css?ver=7.2.0	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-gateway-stripe/assets/css/stripe-stylesb324.css	(from https://themewagon.com/themes/industro/)
03:54:56	405905/405905	---MCZ	200	added ('OK')	text/css	etag:W/%22634e6100-63191%22	https://themewagon.com/wp-content/themes/themewagon/dist/styles/app.css?id=1bf4fedf74acd6703fdb	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/themes/themewagon/dist/styles/appd2f4.css	(from https://themewagon.com/themes/industro/)
03:54:56	89684/89684	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263621d92-15e54%22	https://themewagon.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-includes/js/jquery/jquery.mina7a0.js	(from https://themewagon.com/themes/industro/)
03:54:57	47/47	---M--	200	added ('OK')	application/javascript	etag:%22608e652c-2f%22	https://themewagon.com/wp-content/plugins/woo-custom-related-products/public/js/woo-custom-related-products-public.js	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woo-custom-related-products/public/js/woo-custom-related-products-public.js	(from https://themewagon.com/themes/industro/)
03:54:57	13828/13828	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608e652c-3604%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/validator.js?ver=1.0.0	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/validator8a54.js	(from https://themewagon.com/themes/industro/)
03:54:58	18948/18948	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260a49c6c-4a04%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/wpc-ajax.js?ver=2.2.9	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/wpc-ajaxde92.js	(from https://themewagon.com/themes/industro/)
03:54:58	3121/3121	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608e652c-c31%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/jquery.cookie.js?ver=1.4.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/jquery.cookie330a.js	(from https://themewagon.com/themes/industro/)
03:54:58	16996/16996	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608e652c-4264%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/third-party/tooltipster/js/jquery.tooltipster.min.js?ver=1.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/third-party/tooltipster/js/jquery.tooltipster.min62ea.js	(from https://themewagon.com/themes/industro/)
03:54:59	1874/1874	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608e652c-752%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/jquery.autogrowtextarea.min.js?ver=3.0	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/jquery.autogrowtextarea.min6aec.js	(from https://themewagon.com/themes/industro/)
03:54:59	2262/2262	---MCZ	200	added ('OK')	application/javascript	etag:W/%22634f9d0f-8d6%22	https://themewagon.com/wp-content/plugins/woocommerce/assets/js/frontend/tokenization-form.min.js?ver=7.4.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce/assets/js/frontend/tokenization-form.min9c05.js	(from https://themewagon.com/themes/industro/)
03:55:00	1016/1016	---M--	200	added ('OK')	image/png	etag:%22612122da-3f8%22	https://themewagon.com/wp-content/uploads/2021/04/cropped-favicon-32x32.png	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/uploads/2021/04/cropped-favicon-32x32.png	(from https://themewagon.com/themes/industro/)
03:55:00	9033/9033	---M--	200	added ('OK')	image/png	etag:%22612122da-2349%22	https://themewagon.com/wp-content/uploads/2021/04/cropped-favicon-192x192.png	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/uploads/2021/04/cropped-favicon-192x192.png	(from https://themewagon.com/themes/industro/)
03:55:00	17373/17373	---M--	200	added ('OK')	image/png	etag:%22612122da-43dd%22	https://themewagon.com/wp-content/uploads/2021/04/cropped-favicon-180x180.png	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/uploads/2021/04/cropped-favicon-180x180.png	(from https://themewagon.com/themes/industro/)
03:55:01	616436/616436	---M--	200	added ('OK')	image/png	etag:%22643e229c-967f4%22	https://themewagon.com/wp-content/uploads/2022/11/industro.png	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/uploads/2022/11/industro.png	(from https://themewagon.com/themes/industro/)
03:55:01	17255/17255	---M--	200	added ('OK')	image/gif	etag:%22608e652c-4367%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/img/loader/ajax-loader-200x200.gif	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/img/loader/ajax-loader-200x200.gif	(from https://themewagon.com/themes/industro/)
03:55:01	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22643ec584-4d7%22	https://themewagon.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://themewagon.com/themes/industro/)
03:55:03	14418/14418	---M-Z	200	added ('OK')	application/javascript	etag:%226032ecb6b9e2a9cd8340d0dd535b400d%22	http://cdn.carbonads.com/carbon.js?serve=CK7I4KJL&placement=themewagoncom	O:/VS%20CODE/https___themewagon.com_themes_industro_/cdn.carbonads.com/carbon24c8.js	(from https://themewagon.com/themes/industro/)
03:55:04	6495/6495	---MCZ	200	added ('OK')	text/css	etag:W/%22634f9b8c-195f%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/css/tooltipster.bundle.min.css?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/css/tooltipster.bundle.min9e1e.css	(from https://themewagon.com/themes/industro/)
03:55:04	1324/1324	---MCZ	200	added ('OK')	text/css	etag:W/%22634f9b8c-52c%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/css/plugins/tooltipster/sideTip/themes/tooltipster-sideTip-noir.min.css?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/css/plugins/tooltipster/sideTip/themes/tooltipster-sideTip-noir.min9e1e.css	(from https://themewagon.com/themes/industro/)
03:55:04	10565/10565	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263b24ed7-2945%22	https://themewagon.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.4	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/contact-form-7/includes/swv/js/index4999.js	(from https://themewagon.com/themes/industro/)
03:55:05	12948/12948	---MCZ	200	added ('OK')	application/javascript	etag:W/%226405b5f7-3294%22	https://themewagon.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.4	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/contact-form-7/includes/js/index4999.js	(from https://themewagon.com/themes/industro/)
03:55:05	6241/6241	---MCZ	200	added ('OK')	application/javascript	etag:W/%22638d8235-1861%22	https://themewagon.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=7.4.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min9c05.js	(from https://themewagon.com/themes/industro/)
03:55:05	9505/9505	---MCZ	200	added ('OK')	application/javascript	etag:W/%22638d8235-2521%22	https://themewagon.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.4.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minc993.js	(from https://themewagon.com/themes/industro/)
03:55:06	1834/1834	---MCZ	200	added ('OK')	application/javascript	etag:W/%22634f9d0f-72a%22	https://themewagon.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.4.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.minc97d.js	(from https://themewagon.com/themes/industro/)
03:55:06	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%22634f9d0f-85b%22	https://themewagon.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.4.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9c05.js	(from https://themewagon.com/themes/industro/)
03:55:06	2938/2938	---MCZ	200	added ('OK')	application/javascript	etag:W/%22634f9d0f-b7a%22	https://themewagon.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.4.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min9c05.js	(from https://themewagon.com/themes/industro/)
03:55:06	866/866	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608e652c-362%22	https://themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/wpc-footer-script.js?ver=1.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woodiscuz-woocommerce-comments/files/js/wpc-footer-script62ea.js	(from https://themewagon.com/themes/industro/)
03:55:06	8277/8277	---MCZ	200	added ('OK')	application/javascript	etag:W/%22638d8235-2055%22	https://themewagon.com/wp-content/plugins/woocommerce/assets/js/jquery-payment/jquery.payment.min.js?ver=3.0.0-wc.7.4.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce/assets/js/jquery-payment/jquery.payment.mind84b.js	(from https://themewagon.com/themes/industro/)
03:55:07	14560/14560	---MCZ	200	added ('OK')	application/javascript	etag:W/%22634f9b79-38e0%22	https://themewagon.com/wp-content/plugins/woocommerce-gateway-stripe/assets/js/stripe.min.js?ver=7.2.0	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-gateway-stripe/assets/js/stripe.minb324.js	(from https://themewagon.com/themes/industro/)
03:55:08	884/884	---MC-	200	added ('OK')	text/javascript	date:Tue,%2025%20Apr%202023%2003:55:14%20GMT	https://www.google.com/recaptcha/api.js?render=6LfZh9kcAAAAABp4W7P0fD6yb0TYCnHkbWvhiIHt&ver=3.0	O:/VS%20CODE/https___themewagon.com_themes_industro_/www.google.com/recaptcha/apifd67.js	(from https://themewagon.com/themes/industro/)
03:55:08	6475/6475	---MCZ	200	added ('OK')	application/javascript	etag:W/%22634f7b5f-194b%22	https://themewagon.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://themewagon.com/themes/industro/)
03:55:08	17823/17823	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263621d92-459f%22	https://themewagon.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://themewagon.com/themes/industro/)
03:55:08	999/999	---MCZ	200	added ('OK')	application/javascript	etag:W/%22634f9ad7-3e7%22	https://themewagon.com/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.7.4	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/contact-form-7/modules/recaptcha/index4999.js	(from https://themewagon.com/themes/industro/)
03:55:09	298932/298932	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263295cf1-48fb4%22	https://themewagon.com/wp-content/themes/themewagon/dist/scripts/vendor.js?id=a818d6f45f4dd36c6607	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/themes/themewagon/dist/scripts/vendor8739.js	(from https://themewagon.com/themes/industro/)
03:55:10	262068/262068	---M-Z	200	added ('OK')	application/javascript	etag:%226003bd85-3ffb4%22	https://cdnjs.cloudflare.com/ajax/libs/lottie-web/5.7.6/lottie.min.js	O:/VS%20CODE/https___themewagon.com_themes_industro_/cdnjs.cloudflare.com/ajax/libs/lottie-web/5.7.6/lottie.min.js	(from https://themewagon.com/themes/industro/)
03:55:14	14251/14251	---MCZ	200	added ('OK')	application/javascript	etag:W/%226360d0f5-37ab%22	https://themewagon.com/wp-content/themes/themewagon/dist/scripts/app.js?id=24075a7dd8d8b002ef2e	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/themes/themewagon/dist/scripts/app4053.js	(from https://themewagon.com/themes/industro/)
03:55:14	2981/2981	---MCZ	200	added ('OK')	application/javascript	etag:W/%22634f7b5f-ba5%22	https://themewagon.com/wp-includes/js/comment-reply.min.js?ver=6.1.1	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-includes/js/comment-reply.min6a4d.js	(from https://themewagon.com/themes/industro/)
03:55:14	39775/39775	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263b24ed7-9b5f%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/js/tooltipster.bundle.min.js?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/js/tooltipster.bundle.min9e1e.js	(from https://themewagon.com/themes/industro/)
03:55:15	62362/62362	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263b24ed7-f39a%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/front.js?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/front9e1e.js	(from https://themewagon.com/themes/industro/)
03:55:16	3499/3499	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263b24ed7-dab%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/html_types/radio.js?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/html_types/radio9e1e.js	(from https://themewagon.com/themes/industro/)
03:55:16	3440/3440	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263b24ed7-d70%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/html_types/checkbox.js?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/html_types/checkbox9e1e.js	(from https://themewagon.com/themes/industro/)
03:55:16	1214/1214	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263b24ed7-4be%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/html_types/select.js?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/html_types/select9e1e.js	(from https://themewagon.com/themes/industro/)
03:55:16	2116/2116	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263b24ed7-844%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/html_types/mselect.js?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/html_types/mselect9e1e.js	(from https://themewagon.com/themes/industro/)
03:55:16	48864/48864	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263b24ed7-bee0%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen.jquery.js?ver=1.3.2	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen.jquery9e1e.js	(from https://themewagon.com/themes/industro/)
03:55:18	11501/11501	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2025%20Apr%202023%2003:55:23%20GMT	https://kit.fontawesome.com/15a40e8318.js	O:/VS%20CODE/https___themewagon.com_themes_industro_/kit.fontawesome.com/15a40e8318.js	(from https://themewagon.com/themes/industro/)
03:55:19	538/538	---M--	200	added ('OK')	image/png	etag:%22634f9b8c-21a%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen-sprite.png	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen-sprite.png	(from https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen.min.css?ver=1.3.2)
03:55:20	738/738	---M--	200	added ('OK')	image/png	etag:%22634f9b8c-2e2%22	https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen-sprite@2x.png	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen-sprite@2x.png	(from https://themewagon.com/wp-content/plugins/woocommerce-products-filter/js/chosen/chosen.min.css?ver=1.3.2)
03:55:21	373/373	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22634f9ac5-175%22	https://themewagon.com/wp-content/plugins/if-menu/assets/icon-visibility.svg	O:/VS%20CODE/https___themewagon.com_themes_industro_/themewagon.com/wp-content/plugins/if-menu/assets/icon-visibility.svg	(from https://themewagon.com/wp-content/plugins/if-menu/assets/if-menu-site.css?ver=6.1.1)
